AllDates,PRC,Pseudo-PRC
2015-02-23,16.2,42.71
2015-02-24,16.38,43.18
2015-02-25,16.49,43.47
2015-02-26,16.04,42.29
2015-02-27,15.81,41.68
2015-03-02,16.01,42.21
2015-03-03,16.04,42.29
2015-03-04,15.84,41.89
2015-03-05,16,42.32
2015-03-06,16.22,42.9
2015-03-09,16.17,42.76
2015-03-10,15.79,41.76
2015-03-11,16.11,42.61
2015-03-12,16.09,42.55
2015-03-13,16.09,42.55
2015-03-16,16.13,42.66
2015-03-17,16.09,42.55
2015-03-18,15.98,42.26
2015-03-19,15.61,41.28
2015-03-20,15.84,41.89
2015-03-23,15.72,41.57
2015-03-24,15.61,41.28
2015-03-25,15.41,40.75
2015-03-26,15.42,40.78
2015-03-27,15.31,40.49
2015-03-30,15.52,41.05
2015-03-31,15.39,40.7
2015-04-01,15.41,40.75
2015-04-02,15.54,41.1
2015-04-06,15.51,41.02
2015-04-07,15.46,40.89
2015-04-08,15.61,41.28
2015-04-09,15.71,41.55
2015-04-10,15.72,41.57
2015-04-13,15.8,41.79
2015-04-14,15.82,41.84
2015-04-15,15.64,41.36
2015-04-16,15.79,41.76
2015-04-17,15.56,41.15
2015-04-20,15.57,41.18
2015-04-21,15.5,40.99
2015-04-22,15.74,41.63
2015-04-23,15.69,41.5
2015-04-24,15.64,41.36
2015-04-27,15.56,41.15
2015-04-28,15.65,41.39
2015-04-29,15.98,42.26
2015-04-30,15.93,42.13
2015-05-01,16.11,42.61
2015-05-04,16.44,43.48
2015-05-05,16.35,43.24
2015-05-06,16.29,43.08
2015-05-07,16.24,42.95
2015-05-08,16.45,43.51
2015-05-11,16.49,43.61
2015-05-12,16.43,43.45
2015-05-13,16.47,43.56
2015-05-14,16.52,43.69
2015-05-15,16.35,43.24
2015-05-18,16.51,43.66
2015-05-19,16.77,44.35
2015-05-20,16.74,44.27
2015-05-21,16.73,44.25
2015-05-22,16.75,44.3
2015-05-26,16.5,43.64
2015-05-27,16.74,44.27
2015-05-28,16.67,44.09
2015-05-29,16.5,43.64
2015-06-01,16.55,43.77
2015-06-02,16.72,44.22
2015-06-03,16.93,44.91
2015-06-04,16.78,44.51
2015-06-05,17.19,45.6
2015-06-08,17.08,45.3
2015-06-09,17.31,45.91
2015-06-10,17.59,46.66
2015-06-11,17.49,46.39
2015-06-12,17.49,46.39
2015-06-15,17.47,46.34
2015-06-16,17.55,46.55
2015-06-17,17.37,46.07
2015-06-18,17.38,46.1
2015-06-19,17.17,45.54
2015-06-22,17.47,46.34
2015-06-23,17.67,46.87
2015-06-24,17.49,46.39
2015-06-25,17.37,46.07
2015-06-26,17.41,46.18
2015-06-29,16.89,44.8
2015-06-30,17.02,45.15
2015-07-01,17.22,45.68
2015-07-02,17.03,45.17
2015-07-06,16.94,44.93
2015-07-07,16.69,44.27
2015-07-08,16.25,43.1
2015-07-09,16.48,43.71
2015-07-10,16.7,44.3
2015-07-13,17.02,45.15
2015-07-14,17.13,45.44
2015-07-15,17.68,46.9
2015-07-16,17.95,47.61
2015-07-17,18.1,48.01
2015-07-20,18.12,48.06
2015-07-21,18.08,47.96
2015-07-22,18.45,48.94
2015-07-23,18.18,48.22
2015-07-24,17.9,47.48
2015-07-27,17.67,46.87
2015-07-28,17.88,47.43
2015-07-29,18.16,48.17
2015-07-30,18.13,48.09
2015-07-31,17.88,47.43
2015-08-03,17.77,47.13
2015-08-04,17.8,47.21
2015-08-05,17.87,47.4
2015-08-06,17.81,47.24
2015-08-07,17.75,47.08
2015-08-10,18.04,47.85
2015-08-11,17.79,47.19
2015-08-12,17.52,46.47
2015-08-13,17.62,46.74
2015-08-14,17.7,46.95
2015-08-17,17.77,47.13
2015-08-18,17.69,46.92
2015-08-19,17.46,46.31
2015-08-20,16.72,44.35
2015-08-21,16.1,42.71
2015-08-24,15.29,40.56
2015-08-25,15.26,40.48
2015-08-26,16.06,42.6
2015-08-27,16.44,43.61
2015-08-28,16.36,43.39
2015-08-31,16.34,43.34
2015-09-01,15.58,41.33
2015-09-02,15.85,42.17
2015-09-03,15.94,42.41
2015-09-04,15.65,41.64
2015-09-08,16.16,43
2015-09-09,15.9,42.31
2015-09-10,16.04,42.68
2015-09-11,16.04,42.68
2015-09-14,15.96,42.47
2015-09-15,16.31,43.4
2015-09-16,16.33,43.45
2015-09-17,15.86,42.2
2015-09-18,15.56,41.4
2015-09-21,15.7,41.78
2015-09-22,15.57,41.43
2015-09-23,15.72,41.83
2015-09-24,15.55,41.38
2015-09-25,15.89,42.28
2015-09-28,15.47,41.16
2015-09-29,15.35,40.84
2015-09-30,15.58,41.46
2015-10-01,15.55,41.38
2015-10-02,15.38,40.92
2015-10-05,15.69,41.75
2015-10-06,15.69,41.75
2015-10-07,15.75,41.91
2015-10-08,15.75,41.91
2015-10-09,15.58,41.46
2015-10-12,15.52,41.3
2015-10-13,15.52,41.3
2015-10-14,15.64,41.62
2015-10-15,16.19,43.08
2015-10-16,16.12,42.89
2015-10-19,16.14,42.95
2015-10-20,16.2,43.11
2015-10-21,15.9,42.31
2015-10-22,16.16,43
2015-10-23,16.52,43.96
2015-10-26,16.51,43.93
2015-10-27,16.4,43.64
2015-10-28,17.28,45.98
2015-10-29,17.09,45.47
2015-10-30,16.78,44.65
2015-11-02,17.06,45.39
2015-11-03,17.18,45.71
2015-11-04,17.01,45.26
2015-11-05,17.31,46.06
2015-11-06,17.95,47.76
2015-11-09,17.68,47.04
2015-11-10,17.85,47.5
2015-11-11,17.75,47.23
2015-11-12,17.37,46.22
2015-11-13,17.2,45.77
2015-11-16,17.43,46.38
2015-11-17,17.42,46.35
2015-11-18,17.84,47.47
2015-11-19,17.69,47.07
2015-11-20,17.65,46.96
2015-11-23,17.47,46.49
2015-11-24,17.47,46.49
2015-11-25,17.44,46.41
2015-11-27,17.48,46.51
2015-11-30,17.43,46.38
2015-12-01,17.81,47.39
2015-12-02,17.62,47.02
2015-12-03,17.3,46.16
2015-12-04,17.8,47.5
2015-12-07,17.54,46.8
2015-12-08,17.19,45.87
2015-12-09,17.1,45.63
2015-12-10,17.2,45.9
2015-12-11,16.73,44.64
2015-12-14,16.8,44.83
2015-12-15,17.42,46.48
2015-12-16,17.75,47.36
2015-12-17,17.3,46.16
2015-12-18,16.76,44.72
2015-12-21,16.97,45.28
2015-12-22,17.08,45.58
2015-12-23,17.34,46.27
2015-12-24,17.27,46.08
2015-12-28,17.13,45.71
2015-12-29,17.28,46.11
2015-12-30,17.05,45.5
2015-12-31,16.83,44.91
