AllDates,PRC,Pseudo-PRC
2015-02-27,55.33,3.53
2015-03-02,55.65,3.55
2015-03-03,55.58,3.55
2015-03-04,55.38,3.54
2015-03-05,55.61,3.55
2015-03-06,56,3.58
2015-03-09,56.11,3.58
2015-03-10,54.42,3.48
2015-03-11,54.72,3.5
2015-03-12,55.6,3.56
2015-03-13,55.3,3.54
2015-03-16,55.93,3.58
2015-03-17,55.8,3.57
2015-03-18,56.42,3.61
2015-03-19,55.65,3.56
2015-03-20,55.94,3.58
2015-03-23,55.83,3.57
2015-03-24,55.37,3.55
2015-03-25,54.52,3.49
2015-03-26,54.17,3.47
2015-03-27,54.03,3.46
2015-03-30,54.68,3.5
2015-03-31,54.79,3.51
2015-04-01,54.81,3.51
2015-04-02,55.14,3.53
2015-04-06,55.42,3.55
2015-04-07,54.98,3.52
2015-04-08,55.45,3.55
2015-04-09,56.29,3.6
2015-04-10,56.59,3.62
2015-04-13,57.46,3.68
2015-04-14,57.5,3.68
2015-04-15,58.27,3.73
2015-04-16,58.16,3.72
2015-04-17,57.43,3.68
2015-04-20,57.51,3.68
2015-04-21,56.64,3.63
2015-04-22,56.58,3.62
2015-04-23,56.75,3.63
2015-04-24,56.99,3.65
2015-04-27,57,3.65
2015-04-28,56.8,3.64
2015-04-29,56.65,3.63
2015-04-30,56.29,3.6
2015-05-01,57.74,3.7
2015-05-04,58.2,3.73
2015-05-05,58,3.71
2015-05-06,58.15,3.72
2015-05-07,58.97,3.78
2015-05-08,59.67,3.82
2015-05-11,59.2,3.79
2015-05-12,58.76,3.76
2015-05-13,58.74,3.76
2015-05-14,58.97,3.78
2015-05-15,58.36,3.74
2015-05-18,58.89,3.77
2015-05-19,59.41,3.8
2015-05-20,59.96,3.84
2015-05-21,60.22,3.86
2015-05-22,59.88,3.83
2015-05-26,59.23,3.79
2015-05-27,59.39,3.8
2015-05-28,59.45,3.81
2015-05-29,58.61,3.75
2015-06-01,58.68,3.76
2015-06-02,59.68,3.82
2015-06-03,61.11,3.91
2015-06-04,60.61,3.88
2015-06-05,60.5,3.87
2015-06-08,59.66,3.82
2015-06-09,59.99,3.85
2015-06-10,61.68,3.96
2015-06-11,61.99,3.98
2015-06-12,61.89,3.97
2015-06-15,62.57,4.01
2015-06-16,61.98,3.98
2015-06-17,61.86,3.97
2015-06-18,62.29,4
2015-06-19,61.83,3.97
2015-06-22,62.58,4.02
2015-06-23,63.32,4.06
2015-06-24,62.92,4.04
2015-06-25,62.43,4.01
2015-06-26,62.73,4.02
2015-06-29,61.59,3.95
2015-06-30,61.82,3.97
2015-07-01,62.35,4
2015-07-02,62.08,3.98
2015-07-06,61.85,3.97
2015-07-07,62.21,3.99
2015-07-08,61.16,3.92
2015-07-09,61.76,3.96
2015-07-10,62.62,4.02
2015-07-13,63.38,4.07
2015-07-14,63.57,4.08
2015-07-15,64.03,4.11
2015-07-16,64.16,4.12
2015-07-17,64.05,4.11
2015-07-20,64.04,4.11
2015-07-21,64,4.11
2015-07-22,64.54,4.14
2015-07-23,64.14,4.12
2015-07-24,63.64,4.08
2015-07-27,63.24,4.06
2015-07-28,63.66,4.08
2015-07-29,64.54,4.14
2015-07-30,64.53,4.14
2015-07-31,64.12,4.11
2015-08-03,64.15,4.12
2015-08-04,62.34,4
2015-08-05,62.96,4.04
2015-08-06,63.02,4.04
2015-08-07,63.39,4.07
2015-08-10,63.99,4.11
2015-08-11,63.31,4.06
2015-08-12,63.26,4.06
2015-08-13,63.24,4.06
2015-08-14,64.25,4.12
2015-08-17,64.3,4.13
2015-08-18,63.71,4.09
2015-08-19,62.92,4.04
2015-08-20,61.71,3.96
2015-08-21,59.73,3.83
2015-08-24,56.94,3.65
2015-08-25,56.64,3.63
2015-08-26,59.16,3.8
2015-08-27,61.11,3.92
2015-08-28,61,3.91
2015-08-31,60.34,3.87
2015-09-01,58.73,3.77
2015-09-02,59.1,3.79
2015-09-03,59.45,3.81
2015-09-04,58.08,3.73
2015-09-08,59.24,3.8
2015-09-09,58.53,3.76
2015-09-10,58.22,3.75
2015-09-11,58.33,3.76
2015-09-14,58,3.74
2015-09-15,58.65,3.78
2015-09-16,58.9,3.8
2015-09-17,58.43,3.77
2015-09-18,57.78,3.72
2015-09-21,58.03,3.74
2015-09-22,57.28,3.69
2015-09-23,57.1,3.68
2015-09-24,56.9,3.67
2015-09-25,57.54,3.71
2015-09-28,55.66,3.59
2015-09-29,55.72,3.59
2015-09-30,56.82,3.66
2015-10-01,56.92,3.67
2015-10-02,57.19,3.69
2015-10-05,58.28,3.76
2015-10-06,57.68,3.72
2015-10-07,57.82,3.73
2015-10-08,58.24,3.75
2015-10-09,58.19,3.75
2015-10-12,58.68,3.78
2015-10-13,58.69,3.78
2015-10-14,58.03,3.74
2015-10-15,59.19,3.82
2015-10-16,60,3.87
2015-10-19,60,3.87
2015-10-20,60.27,3.89
2015-10-21,60.23,3.88
2015-10-22,60.75,3.92
2015-10-23,61.28,3.95
2015-10-26,61.16,3.94
2015-10-27,60.92,3.93
2015-10-28,63.89,4.12
2015-10-29,63.49,4.09
2015-10-30,63.06,4.07
2015-11-02,63.74,4.11
2015-11-03,60.96,3.93
2015-11-04,60.8,3.92
2015-11-05,62,4
2015-11-06,61.93,3.99
2015-11-09,61.21,3.95
2015-11-10,61.35,3.96
2015-11-11,60.67,3.91
2015-11-12,59.38,3.83
2015-11-13,59.31,3.82
2015-11-16,60.66,3.91
2015-11-17,61,3.93
2015-11-18,61.96,3.99
2015-11-19,61.98,4
2015-11-20,62.21,4.01
2015-11-23,62.76,4.05
2015-11-24,63.12,4.07
2015-11-25,63.15,4.07
2015-11-27,63.68,4.11
2015-11-30,63.58,4.1
2015-12-01,64.12,4.13
2015-12-02,63.5,4.09
2015-12-03,62.36,4.04
2015-12-04,63.99,4.14
2015-12-07,62.8,4.07
2015-12-08,62.75,4.06
2015-12-09,62.18,4.03
2015-12-10,60.98,3.95
2015-12-11,59.46,3.85
2015-12-14,58.42,3.78
2015-12-15,59.94,3.88
2015-12-16,60.93,3.95
2015-12-17,60.13,3.89
2015-12-18,59.6,3.86
2015-12-21,59.97,3.88
2015-12-22,60.73,3.93
2015-12-23,61.41,3.98
2015-12-24,61.7,4
2015-12-28,61.6,3.99
2015-12-29,62.54,4.05
2015-12-30,62.51,4.05
2015-12-31,61.97,4.01
